site_number,time,species,honeybee/native/exotic,svd,proportion_agriculture,visits/flower/5mins,pollen_grains/5min
4,10:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0.014285714,0.233566152
4,18:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,12:00,Eristalis tenax,exotic,106.6363636,0.996147983,0.048275862,5.147962381
4,12:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,10:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,8:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,18:00,Eristalis tenax,exotic,106.6363636,0.996147983,0,0
4,16:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,12:00,Eristalis tenax,exotic,106.6363636,0.996147983,0,0
4,12:00,Delia sp,exotic,2.6535206,0.996147983,0.010989011,0.029159567
4,16:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,8:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,8:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,12:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0,0
4,8:00,Apis mellifera,honeybee,123.03125,0.996147983,0,0
4,16:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,14:00,Delia sp,exotic,2.6535206,0.996147983,0.007168459,0.019021653
4,8:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0,0
4,14:00,Leioproctus sp,native,153.2,0.996147983,0,0
4,18:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0,0
4,8:00,Apis mellifera,honeybee,123.03125,0.996147983,0,0
4,10:00,Apis mellifera,honeybee,123.03125,0.996147983,0.004608295,0.566964286
4,20:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,16:00,Delia sp,exotic,2.6535206,0.996147983,0.006734007,0.017868826
4,8:00,Leioproctus sp,native,153.2,0.996147983,0,0
4,20:00,Eristalis tenax,exotic,106.6363636,0.996147983,0,0
4,10:00,Delia sp,exotic,2.6535206,0.996147983,0.030172414,0.080063122
4,14:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,18:00,Leioproctus sp,native,153.2,0.996147983,0,0
4,18:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,8:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0.004464286,0.028409091
4,12:00,Apis mellifera,honeybee,123.03125,0.996147983,0.120689655,14.84859914
4,18:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,8:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0,0
4,20:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,8:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,12:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,18:00,Delia sp,exotic,2.6535206,0.996147983,0.02,0.053070412
4,12:00,Apis mellifera,honeybee,123.03125,0.996147983,0.044354839,5.45703125
4,16:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0,0
4,8:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0.017857143,0.291957691
4,18:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0,0
4,18:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,8:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,16:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,8:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,8:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,20:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,12:00,Apis mellifera,honeybee,123.03125,0.996147983,0.072727273,8.947727273
4,14:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,18:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0,0
4,10:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0.014814815,0.094276094
4,10:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,10:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0.00617284,0.039281706
4,14:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,16:00,Eristalis tenax,exotic,106.6363636,0.996147983,0,0
4,18:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0,0
4,16:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,8:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,12:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0.009615385,0.157207987
4,10:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,20:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,12:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,16:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,10:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0.00921659,0.15068784
4,14:00,Apis mellifera,honeybee,123.03125,0.996147983,0.057613169,7.088220165
4,12:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,14:00,Eristalis tenax,exotic,106.6363636,0.996147983,0.003289474,0.350777512
4,12:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,12:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,14:00,Eristalis tenax,exotic,106.6363636,0.996147983,0.083333333,8.886363633
4,16:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,16:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,8:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0.007407407,0.121108375
4,12:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,16:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,10:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,12:00,Apis mellifera,honeybee,123.03125,0.996147983,0.052884615,6.506460337
4,18:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0.041666667,0.681234611
4,10:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,14:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,10:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,8:00,Delia sp,exotic,2.6535206,0.996147983,0.069230769,0.183705272
4,14:00,Delia sp,exotic,2.6535206,0.996147983,0,0
4,14:00,Eristalis tenax,exotic,106.6363636,0.996147983,0.104166667,11.10795454
4,8:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,12:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0.003584229,0.058600827
4,10:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,8:00,Apis mellifera,honeybee,123.03125,0.996147983,0,0
4,12:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,14:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,8:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,16:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,14:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,14:00,Apis mellifera,honeybee,123.03125,0.996147983,0.021505376,2.645833333
4,16:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,20:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,10:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,10:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,10:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0.016666667,0.272493845
4,16:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,12:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,16:00,Delia sp,exotic,2.6535206,0.996147983,0.017361111,0.046068066
4,12:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,18:00,Leioproctus sp,native,153.2,0.996147983,0,0
4,16:00,Eristalis tenax,exotic,106.6363636,0.996147983,0.0625,6.664772725
4,14:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,18:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,16:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,10:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,12:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0,0
4,8:00,Eristalis tenax,exotic,106.6363636,0.996147983,0,0
4,16:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,12:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0.012121212,0.198177342
4,20:00,Eristalis tenax,exotic,106.6363636,0.996147983,0,0
4,18:00,Leioproctus sp,native,153.2,0.996147983,0,0
4,16:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,14:00,Apis mellifera,honeybee,123.03125,0.996147983,0.080882353,9.951056985
4,12:00,Eristalis tenax,exotic,106.6363636,0.996147983,0.181451613,19.34934017
4,16:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,16:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,20:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,14:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,14:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,20:00,Apis mellifera,honeybee,123.03125,0.996147983,0,0
4,18:00,Delia sp,exotic,2.6535206,0.996147983,0.003703704,0.009827854
4,8:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,16:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,10:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,16:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0.02688172,0.439506201
4,14:00,Leioproctus sp,native,153.2,0.996147983,0,0
4,14:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,18:00,Leioproctus sp,native,153.2,0.996147983,0,0
4,18:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0,0
4,8:00,Eristalis tenax,exotic,106.6363636,0.996147983,0,0
4,10:00,Apis mellifera,honeybee,123.03125,0.996147983,0.125,15.37890625
4,20:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,16:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0,0
4,16:00,Delia sp,exotic,2.6535206,0.996147983,0,0
4,12:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0.012121212,0.077134986
4,16:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,12:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,8:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,18:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,8:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,14:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0.004115226,0.026187804
4,16:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0,0
4,14:00,Delia sp,exotic,2.6535206,0.996147983,0.05,0.13267603
4,8:00,Delia sp,exotic,2.6535206,0.996147983,0.027210884,0.072204642
4,10:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,16:00,Apis mellifera,honeybee,123.03125,0.996147983,0.020833333,2.563151042
4,8:00,Leioproctus sp,native,153.2,0.996147983,0,0
4,12:00,Leioproctus sp,native,153.2,0.996147983,0,0
4,10:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,18:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,10:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0.019047619,0.311421537
4,12:00,Delia sp,exotic,2.6535206,0.996147983,0.072580645,0.192594237
4,16:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,8:00,Apis mellifera,honeybee,123.03125,0.996147983,0,0
4,14:00,Apis mellifera,honeybee,123.03125,0.996147983,0.111111111,13.67013889
4,14:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,18:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,16:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,18:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,18:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,18:00,Leioproctus sp,native,153.2,0.996147983,0,0
4,18:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0,0
4,16:00,Leioproctus sp,native,153.2,0.996147983,0,0
4,12:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0.005747126,0.036572623
4,20:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0,0
4,16:00,Delia sp,exotic,2.6535206,0.996147983,0.05625,0.149260534
4,12:00,Apis mellifera,honeybee,123.03125,0.996147983,0.131034483,16.12133621
4,16:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0.017241379,0.281890184
4,18:00,Eristalis tenax,exotic,106.6363636,0.996147983,0.027160494,2.896296295
4,10:00,Delia sp,exotic,2.6535206,0.996147983,0.0375,0.099507023
4,8:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,18:00,Apis mellifera,honeybee,123.03125,0.996147983,0,0
4,18:00,Delia sp,exotic,2.6535206,0.996147983,0.00462963,0.012284818
4,18:00,Leioproctus sp,native,153.2,0.996147983,0,0
4,18:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0.005208333,0.033143939
4,16:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,14:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,10:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,12:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,12:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,8:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0,0
4,20:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,18:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,20:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,14:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,8:00,Delia sp,exotic,2.6535206,0.996147983,0.023809524,0.063179062
4,18:00,Eristalis tenax,exotic,106.6363636,0.996147983,0,0
4,18:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,14:00,Delia sp,exotic,2.6535206,0.996147983,0,0
4,14:00,Eristalis tenax,exotic,106.6363636,0.996147983,0.036764706,3.920454544
4,10:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0.004329004,0.027548209
4,10:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,10:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,16:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,12:00,Eristalis tenax,exotic,106.6363636,0.996147983,0.032258065,3.439882697
4,8:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,16:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,10:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,16:00,Apis mellifera,honeybee,123.03125,0.996147983,0.007142857,0.878794643
4,20:00,Leioproctus sp,native,153.2,0.996147983,0,0
4,8:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0.023076923,0.146853147
4,12:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0.034482759,0.563780368
4,12:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,10:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,8:00,Apis mellifera,honeybee,123.03125,0.996147983,0,0
4,12:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,16:00,Apis mellifera,honeybee,123.03125,0.996147983,0,0
4,8:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,12:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,18:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,16:00,Lasioglossum sp,native,30.14285714,0.996147983,0.012987013,0.391465677
4,16:00,Delia sp,exotic,2.6535206,0.996147983,0.003676471,0.00975559
4,14:00,Eristalis tenax,exotic,106.6363636,0.996147983,0.069958848,7.460157124
4,16:00,Leioproctus sp,native,153.2,0.996147983,0,0
4,16:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,14:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,8:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,8:00,Delia sp,exotic,2.6535206,0.996147983,0,0
4,14:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,16:00,Delia sp,exotic,2.6535206,0.996147983,0,0
4,10:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0.03125,0.510925958
4,8:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,18:00,Apis mellifera,honeybee,123.03125,0.996147983,0.04,4.92125
4,14:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,18:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0.009615385,0.157207987
4,12:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,14:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,12:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,10:00,Leioproctus sp,native,153.2,0.996147983,0,0
4,14:00,Apis mellifera,honeybee,123.03125,0.996147983,0.101973684,12.54594984
4,8:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0,0
4,18:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,14:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,18:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,14:00,Calliphora stygia,exotic,57.5,0.996147983,0.013157895,0.756578947
4,14:00,Leioproctus sp,native,153.2,0.996147983,0,0
4,10:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,18:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,12:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,20:00,Leioproctus sp,native,153.2,0.996147983,0,0
4,14:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,12:00,Eristalis tenax,exotic,106.6363636,0.996147983,0.042857143,4.570129869
4,14:00,Apis mellifera,honeybee,123.03125,0.996147983,0.145833333,17.94205729
4,10:00,Eristalis tenax,exotic,106.6363636,0.996147983,0.028571429,3.046753246
4,18:00,Eristalis tenax,exotic,106.6363636,0.996147983,0,0
4,18:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,20:00,Leioproctus sp,native,153.2,0.996147983,0,0
4,16:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,8:00,Eristalis tenax,exotic,106.6363636,0.996147983,0,0
4,14:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,12:00,Leioproctus sp,native,153.2,0.996147983,0,0
4,16:00,Eristalis tenax,exotic,106.6363636,0.996147983,0,0
4,8:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,18:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0,0
4,18:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,14:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,16:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0,0
4,14:00,Delia sp,exotic,2.6535206,0.996147983,0.015873016,0.042119375
4,16:00,Delia sp,exotic,2.6535206,0.996147983,0,0
4,14:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0,0
4,14:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,10:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,10:00,Calliphora stygia,exotic,57.5,0.996147983,0.004310345,0.247844828
4,18:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,20:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,12:00,Delia sp,exotic,2.6535206,0.996147983,0.034482759,0.09150071
4,14:00,Eristalis tenax,exotic,106.6363636,0.996147983,0,0
4,14:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,8:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,10:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,20:00,Eristalis tenax,exotic,106.6363636,0.996147983,0,0
4,8:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0.004830918,0.078983723
4,18:00,Delia sp,exotic,2.6535206,0.996147983,0.005714286,0.015162975
4,16:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,10:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,16:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,18:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,8:00,Calliphora stygia,exotic,57.5,0.996147983,0.008928571,0.513392857
4,8:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,20:00,Eristalis tenax,exotic,106.6363636,0.996147983,0,0
4,12:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0.008064516,0.13185186
4,16:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,16:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0,0
4,20:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0.073863636,1.207643175
4,10:00,Helophilus hochstetteri,native,99,0.996147983,0,0
4,14:00,Delia sp,exotic,2.6535206,0.996147983,0.029411765,0.078044724
4,20:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,10:00,Bombus terrestris,exotic,236.625,0.996147983,0,0
4,12:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,12:00,Eristalis tenax,exotic,106.6363636,0.996147983,0.082417582,8.788711286
4,12:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,16:00,Apis mellifera,honeybee,123.03125,0.996147983,0.025735294,3.166245404
4,16:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,8:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,16:00,Calliphora stygia,exotic,57.5,0.996147983,0,0
4,10:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0,0
4,12:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0,0
4,12:00,Leioproctus sp,native,153.2,0.996147983,0,0
4,18:00,Oxysarcodexia varia,exotic,32.52781882,0.996147983,0,0
4,18:00,Eristalis tenax,exotic,106.6363636,0.996147983,0.02173913,2.318181817
4,16:00,Delia sp,exotic,2.6535206,0.996147983,0.003205128,0.008504874
4,18:00,Eristalis tenax,exotic,106.6363636,0.996147983,0.022857143,2.437402597
4,16:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0,0
4,14:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
4,14:00,Delia sp,exotic,2.6535206,0.996147983,0.019354839,0.051358463
4,16:00,Eristalis tenax,exotic,106.6363636,0.996147983,0.103703704,11.05858585
4,16:00,Apis mellifera,honeybee,123.03125,0.996147983,0.021505376,2.645833333
4,20:00,Melanostoma fasciatum,native,6.36363636,0.996147983,0,0
4,8:00,Anthomyia punctipennis,exotic,16.34963067,0.996147983,0.004464286,0.072989423
4,20:00,Apis mellifera,honeybee,123.03125,0.996147983,0,0
4,16:00,Apis mellifera,honeybee,123.03125,0.996147983,0.023569024,2.899726431
4,16:00,Eristalis tenax,exotic,106.6363636,0.996147983,0.006944444,0.740530303
4,16:00,Lasioglossum sp,native,30.14285714,0.996147983,0,0
